,age,count
7011,54.333333333333336,3
9603,54.333333333333336,1
9604,54.333333333333336,2
990,54.333333333333336,3
7002,54.333333333333336,2
7003,54.333333333333336,1
9584,54.333333333333336,1
9585,54.333333333333336,2
278,54.333333333333336,2
279,54.333333333333336,1
546,54.333333333333336,3
1494,54.4,5
3159,54.4,5
6714,54.4,3
6715,54.4,2
6716,54.4,2
6717,54.4,3
9624,54.4,4
9625,54.4,1
10563,54.5,1
10564,54.5,3
883,54.5,4
7811,54.5,2
7812,54.5,2
11384,54.5,1
11385,54.5,3
908,54.5,4
9837,54.5,2
9838,54.5,2
4376,54.5,3
4377,54.5,1
6594,54.5,4
9617,54.5,4
10393,54.5,3
10394,54.5,1
147,54.5,4
527,54.6,5
22,54.6,5
2517,54.6,4
2518,54.6,1
3323,54.6,5
9851,54.6,2
9852,54.6,3
3120,54.666666666666664,1
3121,54.666666666666664,2
6552,54.666666666666664,3
2558,54.666666666666664,2
2559,54.666666666666664,1
11615,54.666666666666664,2
11616,54.666666666666664,1
7877,54.666666666666664,2
7878,54.666666666666664,1
11212,54.666666666666664,1
11213,54.666666666666664,2
4411,54.666666666666664,3
3540,54.666666666666664,2
3541,54.666666666666664,1
11617,54.666666666666664,1
11618,54.666666666666664,2
1486,54.666666666666664,3
2266,54.666666666666664,2
2267,54.666666666666664,1
10411,54.666666666666664,1
10412,54.666666666666664,2
11394,54.666666666666664,3
11836,54.666666666666664,3
3094,54.666666666666664,1
3095,54.666666666666664,2
4713,54.666666666666664,3
7020,54.666666666666664,1
7021,54.666666666666664,2
5483,54.75,3
5484,54.75,1
10686,54.75,4
1035,54.75,4
10405,54.75,2
10406,54.75,2
11723,54.75,4
7589,54.75,4
1553,54.75,3
1554,54.75,1
4675,54.75,3
4676,54.75,1
11261,54.75,4
8784,54.8,2
8785,54.8,3
10555,54.8,1
10556,54.8,4
3096,54.8,4
3097,54.8,1
7837,54.8,5
11397,54.8,5
10522,54.8,3
10523,54.8,2
7691,54.8,2
7692,54.8,3
7605,54.8,5
2373,55.0,3
2374,55.0,2
4277,55.0,2
4278,55.0,1
12058,55.0,1
12059,55.0,4
8647,55.0,3
8648,55.0,1
11121,55.0,3
4638,55.0,5
9835,55.0,2
9836,55.0,2
4641,55.0,3
11220,55.0,2
11221,55.0,1
5426,55.0,4
571,55.0,3
4412,55.0,2
4413,55.0,3
5797,55.0,3
5798,55.0,1
8842,55.0,1
8843,55.0,2
5257,55.0,3
5258,55.0,1
8643,55.0,2
8644,55.0,1
555,55.0,2
556,55.0,2
941,55.0,3
7601,55.0,3
7602,55.0,2
11752,55.0,3
9599,55.2,3
9600,55.2,2
4407,55.2,1
4408,55.2,4
3072,55.2,5
7603,55.2,3
7604,55.2,2
3465,55.25,3
3466,55.25,1
9595,55.25,1
9596,55.25,3
6932,55.25,4
11398,55.25,2
11399,55.25,2
5857,55.25,4
9723,55.25,1
9724,55.25,3
7620,55.333333333333336,2
7621,55.333333333333336,1
4173,55.333333333333336,1
4174,55.333333333333336,2
4591,55.333333333333336,2
4592,55.333333333333336,1
8660,55.333333333333336,2
8661,55.333333333333336,1
12084,55.333333333333336,3
9845,55.333333333333336,1
9846,55.333333333333336,2
7781,55.333333333333336,1
7782,55.333333333333336,2
6907,55.333333333333336,3
6464,55.333333333333336,2
6465,55.333333333333336,1
599,55.333333333333336,3
7608,55.333333333333336,2
7609,55.333333333333336,1
7836,55.333333333333336,3
6762,55.333333333333336,2
6763,55.333333333333336,1
7834,55.333333333333336,3
627,55.333333333333336,3
3150,55.333333333333336,1
3151,55.333333333333336,2
4242,55.333333333333336,3
9607,55.4,4
9608,55.4,1
3321,55.4,4
3322,55.4,1
11259,55.4,1
11260,55.4,4
8639,55.5,2
8640,55.5,2
7600,55.5,4
2214,55.5,1
2215,55.5,3
8651,55.5,3
8652,55.5,1
7687,55.5,1
7688,55.5,3
8866,55.5,2
8867,55.5,2
2539,55.5,4
10557,55.6,2
10558,55.6,3
1608,55.6,5
10407,55.6,1
10408,55.6,4
4677,55.6,5
9609,55.6,3
9610,55.6,2
3309,55.6,5
8769,55.6,3
8770,55.6,2
1005,55.6,3
1006,55.6,2
11226,55.666666666666664,3
518,55.666666666666664,3
12085,55.666666666666664,3
11206,55.666666666666664,3
135,55.666666666666664,2
136,55.666666666666664,1
10565,55.75,4
3550,55.75,2
3551,55.75,2
4600,55.75,4
2423,55.75,4
1456,55.75,1
1457,55.75,3
9618,55.75,3
9619,55.75,1
3124,55.75,1
3125,55.75,3
623,55.75,4
10401,55.8,2
10402,55.8,3
5601,55.8,3
5602,55.8,2
4683,55.8,2
4684,55.8,3
25,55.8,5
611,56.0,2
612,56.0,1
558,56.0,3
5402,56.0,1
5403,56.0,2
4208,56.0,1
4209,56.0,2
6604,56.0,3
6605,56.0,1
1655,56.0,3
8637,56.0,3
12019,56.0,2
12020,56.0,1
7606,56.0,2
7607,56.0,1
9611,56.0,1
9612,56.0,2
4577,56.0,4
1669,56.0,2
1670,56.0,2
10417,56.0,3
10418,56.0,1
2525,56.0,2
2526,56.0,1
154,56.0,3
3016,56.0,4
9720,56.0,2
9721,56.0,1
2482,56.0,1
2483,56.0,2
9583,56.0,3
1058,56.0,3
3557,56.0,2
3558,56.0,3
1086,56.0,4
9620,56.0,2
9621,56.0,3
8649,56.0,2
8650,56.0,1
5259,56.0,3
4284,56.0,3
3071,56.0,5
4214,56.2,3
4215,56.2,2
8860,56.2,5
1617,56.2,5
3443,56.25,4
4299,56.25,2
4300,56.25,2
6931,56.25,4
6920,56.25,3
6921,56.25,1
4527,56.333333333333336,2
4528,56.333333333333336,1
6917,56.333333333333336,3
4301,56.333333333333336,2
4302,56.333333333333336,1
6789,56.333333333333336,3
4603,56.333333333333336,3
5758,56.333333333333336,3
11631,56.333333333333336,3
11111,56.333333333333336,3
6758,56.333333333333336,3
3297,56.333333333333336,1
3298,56.333333333333336,2
3165,56.333333333333336,2
3166,56.333333333333336,1
4444,56.333333333333336,3
4498,56.333333333333336,3
5313,56.333333333333336,1
5314,56.333333333333336,2
2984,56.333333333333336,2
2985,56.333333333333336,1
4216,56.333333333333336,3
10391,56.333333333333336,2
10392,56.333333333333336,1
5572,56.5,3
5573,56.5,1
2339,56.5,1
2340,56.5,3
8767,56.5,2
8768,56.5,2
134,56.5,4
310,56.6,4
311,56.6,1
2542,56.6,5
2486,56.6,3
2487,56.6,2
1534,56.666666666666664,3
9893,56.666666666666664,2
9894,56.666666666666664,1
4409,56.666666666666664,2
4410,56.666666666666664,1
11632,56.666666666666664,2
11633,56.666666666666664,1
5265,56.666666666666664,2
5266,56.666666666666664,1
6608,56.666666666666664,1
6609,56.666666666666664,2
4396,56.666666666666664,2
4397,56.666666666666664,1
6536,56.666666666666664,2
6537,56.666666666666664,1
164,56.666666666666664,3
485,56.666666666666664,3
10567,56.75,4
4207,56.75,4
4574,56.75,2
4575,56.75,2
6856,56.75,3
6857,56.75,1
5308,56.75,2
5309,56.75,2
3446,56.75,4
1068,56.75,4
5603,56.8,2
5604,56.8,3
2227,56.8,4
2228,56.8,1
2986,56.8,5
7631,56.8,5
2501,57.0,4
2502,57.0,1
3024,57.0,3
1659,57.0,3
4210,57.0,3
4211,57.0,1
4679,57.0,3
8641,57.0,2
8642,57.0,1
5583,57.0,4
8981,57.0,2
8982,57.0,1
7999,57.0,3
9876,57.0,2
9877,57.0,2
6933,57.0,3
9951,57.0,2
9952,57.0,1
300,57.0,2
301,57.0,2
3525,57.0,3
6865,57.0,1
6866,57.0,2
11219,57.0,5
6918,57.0,3
1520,57.0,3
312,57.0,3
3352,57.0,3
7988,57.0,2
7989,57.0,1
6860,57.0,3
3152,57.0,2
3153,57.0,2
6549,57.2,1
6550,57.2,4
7694,57.2,2
7695,57.2,3
8861,57.2,2
8862,57.2,3
569,57.2,5
8669,57.25,2
8670,57.25,2
6457,57.25,3
6458,57.25,1
2544,57.25,4
11402,57.25,2
11403,57.25,2
6595,57.25,2
6596,57.25,2
2561,57.25,4
4666,57.25,3
4667,57.25,1
5263,57.25,2
5264,57.25,2
1652,57.333333333333336,3
4280,57.333333333333336,2
4281,57.333333333333336,1
6542,57.333333333333336,3
9950,57.333333333333336,3
10700,57.333333333333336,3
10699,57.333333333333336,3
9953,57.333333333333336,1
9954,57.333333333333336,2
11100,57.333333333333336,2
11101,57.333333333333336,1
9946,57.333333333333336,3
11096,57.333333333333336,2
11097,57.333333333333336,1
11406,57.333333333333336,2
11407,57.333333333333336,1
2534,57.333333333333336,1
2535,57.333333333333336,2
9892,57.333333333333336,3
955,57.333333333333336,3
4243,57.333333333333336,2
4244,57.333333333333336,1
7997,57.4,2
7998,57.4,3
2494,57.4,3
2495,57.4,2
1039,57.4,5
338,57.4,4
339,57.4,1
4188,57.5,3
4189,57.5,1
2270,57.5,4
10701,57.5,4
1660,57.5,4
5618,57.5,4
7990,57.5,4
4670,57.5,3
4671,57.5,1
942,57.5,2
943,57.5,2
3354,57.6,1
3355,57.6,4
2989,57.6,4
2990,57.6,1
11214,57.6,1
11215,57.6,4
3417,57.6,5
6725,57.6,3
6726,57.6,2
3327,57.666666666666664,3
8000,57.666666666666664,1
8001,57.666666666666664,2
9947,57.666666666666664,3
6724,57.666666666666664,3
9948,57.666666666666664,1
9949,57.666666666666664,2
6722,57.666666666666664,1
6723,57.666666666666664,2
7881,57.666666666666664,1
7882,57.666666666666664,2
11224,57.666666666666664,2
11225,57.666666666666664,1
6919,57.666666666666664,3
3040,57.666666666666664,3
8850,57.666666666666664,3
11245,57.666666666666664,1
11246,57.666666666666664,2
7984,57.666666666666664,2
7985,57.666666666666664,1
3519,57.666666666666664,1
3520,57.666666666666664,2
8851,57.75,4
6868,57.75,2
6869,57.75,2
3470,57.75,3
3471,57.75,1
509,57.75,4
11404,57.75,1
11405,57.75,3
6543,57.75,3
6544,57.75,1
615,57.75,3
616,57.75,1
2403,57.75,4
622,57.8,5
5427,57.8,5
9874,57.8,1
9875,57.8,4
4247,57.8,4
4248,57.8,1
5589,57.8,4
5590,57.8,1
1032,57.8,4
1033,57.8,1
2541,57.8,5
8662,58.0,3
964,58.0,3
965,58.0,1
6858,58.0,3
6859,58.0,1
9579,58.0,3
10535,58.0,1
10536,58.0,4
6867,58.0,4
5895,58.0,5
5485,58.0,3
5486,58.0,2
8983,58.0,5
11400,58.0,2
11401,58.0,2
4644,58.0,3
6788,58.0,3
10697,58.0,1
10698,58.0,2
9629,58.0,3
9630,58.0,2
1701,58.0,3
5801,58.0,4
1548,58.0,1
1549,58.0,2
1751,58.0,3
4245,58.0,3
4246,58.0,1
9867,58.0,1
9868,58.0,2
2987,58.0,2
2988,58.0,1
6861,58.0,2
6862,58.0,2
9890,58.0,1
9891,58.0,2
992,58.0,3
993,58.0,1
10419,58.0,3
898,58.0,5
4664,58.0,3
4665,58.0,1
3210,58.0,2
3211,58.0,1
323,58.0,3
3356,58.0,2
3357,58.0,3
5496,58.0,1
5497,58.0,3
10506,58.2,3
10507,58.2,2
9757,58.2,1
9758,58.2,4
6538,58.2,4
6539,58.2,1
3363,58.2,4
3364,58.2,1
10537,58.2,5
5361,58.25,2
5362,58.25,2
5487,58.25,2
5488,58.25,2
6485,58.25,3
6486,58.25,1
5610,58.25,4
6854,58.25,2
6855,58.25,2
1656,58.25,4
10395,58.25,1
10396,58.25,3
4193,58.25,3
4194,58.25,1
12017,58.333333333333336,1
12018,58.333333333333336,2
3320,58.333333333333336,3
1699,58.333333333333336,1
1700,58.333333333333336,2
11098,58.333333333333336,2
11099,58.333333333333336,1
12021,58.333333333333336,3
6467,58.333333333333336,2
6468,58.333333333333336,1
7612,58.333333333333336,2
7613,58.333333333333336,1
4645,58.333333333333336,3
5756,58.333333333333336,2
5757,58.333333333333336,1
9752,58.333333333333336,1
9753,58.333333333333336,2
1041,58.333333333333336,3
544,58.333333333333336,3
5311,58.333333333333336,2
5312,58.333333333333336,1
9755,58.333333333333336,3
8771,58.333333333333336,1
8772,58.333333333333336,2
11247,58.333333333333336,1
11248,58.333333333333336,2
7883,58.333333333333336,2
7884,58.333333333333336,1
1704,58.333333333333336,2
1705,58.333333333333336,1
6759,58.333333333333336,3
1419,58.333333333333336,2
1420,58.333333333333336,1
7815,58.333333333333336,1
7816,58.333333333333336,2
2253,58.333333333333336,3
1734,58.333333333333336,1
1735,58.333333333333336,2
1729,58.333333333333336,3
4279,58.4,5
2187,58.4,4
2188,58.4,1
9628,58.4,5
5428,58.4,5
4403,58.4,3
4404,58.4,2
7981,58.5,4
5865,58.5,3
5866,58.5,1
6901,58.5,4
11127,58.5,1
11128,58.5,3
11124,58.5,4
9605,58.5,1
9606,58.5,3
1533,58.5,4
5357,58.5,4
7995,58.6,3
7996,58.6,2
3526,58.6,5
5598,58.6,5
2224,58.6,5
7993,58.6,4
7994,58.6,1
2548,58.6,5
968,58.6,2
969,58.6,3
8978,58.666666666666664,2
8979,58.666666666666664,1
7783,58.666666666666664,3
6610,58.666666666666664,2
6611,58.666666666666664,1
9741,58.666666666666664,3
5310,58.666666666666664,3
5302,58.666666666666664,2
5303,58.666666666666664,1
11125,58.666666666666664,2
11126,58.666666666666664,1
5860,58.666666666666664,3
5728,58.666666666666664,3
1706,58.666666666666664,3
10420,58.666666666666664,2
10421,58.666666666666664,1
12015,58.666666666666664,1
12016,58.666666666666664,2
9754,58.666666666666664,3
11243,58.666666666666664,1
11244,58.666666666666664,2
7986,58.666666666666664,2
7987,58.666666666666664,1
6545,58.666666666666664,2
6546,58.666666666666664,1
8865,58.666666666666664,3
5255,58.666666666666664,2
5256,58.666666666666664,1
8863,58.666666666666664,1
8864,58.666666666666664,2
2538,58.666666666666664,3
5616,58.75,3
5617,58.75,1
6870,58.75,1
6871,58.75,3
5802,58.75,4
5511,58.75,2
5512,58.75,2
11249,58.75,1
11250,58.75,3
3154,58.75,2
3155,58.75,2
9756,58.75,4
7991,58.8,4
7992,58.8,1
6863,58.8,2
6864,58.8,3
9594,58.8,5
9626,58.8,1
9627,58.8,4
11122,58.8,2
11123,58.8,3
4470,58.8,3
4471,58.8,2
3017,58.8,2
3018,58.8,3
10422,58.8,1
10423,58.8,4
6477,58.8,3
6478,58.8,2
7628,59.0,3
5851,59.0,3
5852,59.0,1
7817,59.0,1
7818,59.0,3
5867,59.0,2
5868,59.0,2
9732,59.0,3
9733,59.0,1
8980,59.0,3
11727,59.0,2
11728,59.0,3
3485,59.0,4
9865,59.0,2
9866,59.0,2
2997,59.0,4
2998,59.0,1
3569,59.0,3
1084,59.0,4
5697,59.0,4
3400,59.0,5
7012,59.0,2
7013,59.0,1
7786,59.0,3
3052,59.0,2
3053,59.0,1
5287,59.0,2
5288,59.0,2
10692,59.0,1
10693,59.0,2
6456,59.0,4
7590,59.0,4
7591,59.0,1
1709,59.0,2
1710,59.0,1
1018,59.0,4
2326,59.2,5
5803,59.25,3
5804,59.25,1
10510,59.25,4
5800,59.25,4
5775,59.25,4
4554,59.25,3
4555,59.25,1
9736,59.25,2
9737,59.25,2
9878,59.25,4
2983,59.25,4
5619,59.333333333333336,2
5620,59.333333333333336,1
8976,59.333333333333336,2
8977,59.333333333333336,1
2250,59.333333333333336,3
7982,59.333333333333336,2
7983,59.333333333333336,1
2454,59.333333333333336,3
3445,59.333333333333336,3
7014,59.333333333333336,3
3163,59.333333333333336,3
10543,59.333333333333336,1
10544,59.333333333333336,2
10541,59.333333333333336,2
10542,59.333333333333336,1
10519,59.333333333333336,1
10520,59.333333333333336,2
4680,59.333333333333336,3
74,59.333333333333336,3
1713,59.333333333333336,3
1625,59.333333333333336,3
1000,59.4,4
1001,59.4,1
962,59.5,4
824,59.5,3
825,59.5,1
2549,59.5,4
2524,59.5,4
2995,59.5,3
2996,59.5,1
4547,59.6,5
6462,59.6,3
6463,59.6,2
6600,59.666666666666664,1
6601,59.666666666666664,2
4104,59.666666666666664,2
4105,59.666666666666664,1
6754,59.666666666666664,3
3488,59.666666666666664,3
4486,59.666666666666664,3
4678,59.666666666666664,3
2203,59.666666666666664,3
5774,59.666666666666664,3
10705,59.666666666666664,3
10706,59.666666666666664,1
10707,59.666666666666664,2
10511,59.666666666666664,2
10512,59.666666666666664,1
10702,59.666666666666664,3
979,59.666666666666664,3
7023,59.666666666666664,3
954,59.666666666666664,3
1727,59.666666666666664,2
1728,59.666666666666664,1
11729,59.75,1
11730,59.75,3
10703,59.75,1
10704,59.75,3
9879,59.8,2
9880,59.8,3
1038,59.8,5
2197,60.0,3
4598,60.0,3
4599,60.0,1
1578,60.0,3
11102,60.0,3
11737,60.0,1
11738,60.0,2
5304,60.0,2
5305,60.0,1
4192,60.0,3
11645,60.0,2
11646,60.0,1
1765,60.0,3
980,60.0,2
981,60.0,1
5776,60.0,2
5777,60.0,1
7022,60.0,3
606,60.2,5
6957,60.2,5
9633,60.2,3
9634,60.2,2
3015,60.2,5
11411,60.2,1
11412,60.2,4
8848,60.25,1
8849,60.25,3
1052,60.25,4
9597,60.25,2
9598,60.25,2
11627,60.25,3
11628,60.25,1
2496,60.25,3
2497,60.25,1
560,60.25,3
561,60.25,1
8658,60.333333333333336,2
8659,60.333333333333336,1
6727,60.333333333333336,3
3492,60.333333333333336,1
3493,60.333333333333336,2
5286,60.333333333333336,3
11107,60.333333333333336,1
11108,60.333333333333336,2
5306,60.333333333333336,1
5307,60.333333333333336,2
10538,60.333333333333336,2
10539,60.333333333333336,1
7614,60.333333333333336,1
7615,60.333333333333336,2
9586,60.333333333333336,2
9587,60.333333333333336,1
3333,60.333333333333336,3
9631,60.4,3
9632,60.4,2
9601,60.4,1
9602,60.4,4
5849,60.5,3
5850,60.5,1
5871,60.5,3
5872,60.5,1
4249,60.5,4
7787,60.5,2
7788,60.5,2
9775,60.5,3
9776,60.5,1
598,60.6,5
1433,60.6,3
1434,60.6,2
1624,60.666666666666664,3
4489,60.666666666666664,3
8653,60.666666666666664,3
4529,60.666666666666664,2
4530,60.666666666666664,1
3014,60.666666666666664,3
11240,60.666666666666664,1
11241,60.666666666666664,2
5284,60.666666666666664,1
5285,60.666666666666664,2
11238,60.666666666666664,1
11239,60.666666666666664,2
529,60.666666666666664,3
11753,60.666666666666664,1
11754,60.666666666666664,2
4531,60.75,4
9580,60.75,3
9581,60.75,1
9740,60.75,4
4551,60.75,4
5869,60.75,2
5870,60.75,2
11209,60.75,3
11210,60.75,1
3272,60.75,4
4552,60.75,3
4553,60.75,1
9590,60.75,3
9591,60.75,1
4190,60.75,1
4191,60.75,3
10561,60.8,1
10562,60.8,4
3418,60.8,5
921,61.0,3
922,61.0,1
5612,61.0,2
5613,61.0,1
1621,61.0,4
5491,61.0,1
5492,61.0,3
5807,61.0,3
1438,61.0,4
1439,61.0,1
296,61.0,3
297,61.0,1
6613,61.0,3
9582,61.0,3
5778,61.0,2
5779,61.0,2
5806,61.0,3
844,61.0,3
845,61.0,1
11634,61.0,2
11635,61.0,1
1758,61.0,4
11641,61.0,1
11642,61.0,2
11636,61.0,4
6873,61.0,3
6874,61.0,1
283,61.0,3
5315,61.0,2
5316,61.0,2
11735,61.0,2
11736,61.0,1
1075,61.0,3
5282,61.0,1
5283,61.0,2
3310,61.0,2
3311,61.0,1
4103,61.0,3
10513,61.0,3
10514,61.0,1
5861,61.0,3
3312,61.0,4
2447,61.0,4
2446,61.0,3
539,61.0,1
540,61.0,4
6602,61.2,2
6603,61.2,3
10696,61.2,5
11109,61.25,3
11110,61.25,1
4197,61.25,4
960,61.25,2
961,61.25,2
11844,61.25,1
11845,61.25,3
9872,61.25,3
9873,61.25,1
4624,61.25,3
4625,61.25,1
1009,61.25,3
1010,61.25,1
516,61.333333333333336,3
337,61.333333333333336,3
5808,61.333333333333336,2
5809,61.333333333333336,1
6735,61.333333333333336,1
6736,61.333333333333336,2
5805,61.333333333333336,3
5863,61.333333333333336,3
5431,61.333333333333336,3
1762,61.333333333333336,3
4179,61.333333333333336,2
4180,61.333333333333336,1
2993,61.333333333333336,3
8654,61.333333333333336,2
8655,61.333333333333336,1
8856,61.333333333333336,2
8857,61.333333333333336,1
1435,61.4,5
2994,61.4,5
8987,61.4,4
8988,61.4,1
4472,61.5,3
4473,61.5,1
8775,61.5,4
8645,61.5,1
8646,61.5,3
8984,61.5,4
6958,61.6,5
11413,61.6,1
11414,61.6,4
8989,61.6,4
8990,61.6,1
3482,61.666666666666664,2
3483,61.666666666666664,1
7042,61.666666666666664,3
1522,61.666666666666664,2
1523,61.666666666666664,1
8773,61.666666666666664,2
8774,61.666666666666664,1
3489,61.666666666666664,3
9888,61.666666666666664,2
9889,61.666666666666664,1
1687,61.75,2
1688,61.75,2
8999,61.75,2
9000,61.75,2
5279,61.75,4
5763,61.75,4
303,61.75,4
1011,61.75,4
10559,61.8,1
10560,61.8,4
7596,61.8,3
7597,61.8,2
4594,61.8,5
9726,61.8,1
9727,61.8,4
10545,61.8,2
10546,61.8,3
8013,62.0,3
8014,62.0,1
9958,62.0,3
6877,62.0,3
9957,62.0,3
8858,62.0,3
8859,62.0,2
9005,62.0,4
9006,62.0,1
3449,62.0,3
3450,62.0,1
4620,62.0,4
4212,62.0,3
4213,62.0,1
11625,62.0,2
11626,62.0,2
11731,62.0,3
11106,62.0,3
5432,62.0,4
3179,62.0,3
6731,62.0,4
6732,62.0,1
11408,62.0,3
11623,62.0,2
11624,62.0,1
1547,62.0,3
1521,62.0,3
1636,62.0,4
1637,62.0,1
991,62.0,4
8985,62.0,4
8986,62.0,1
4597,62.0,4
7616,62.0,3
7617,62.0,2
4668,62.0,4
4669,62.0,1
8872,62.0,1
8873,62.0,3
1756,62.0,4
1019,62.2,4
1020,62.2,1
10428,62.2,4
10429,62.2,1
9001,62.25,3
9002,62.25,1
11211,62.25,4
6470,62.25,4
8870,62.25,1
8871,62.25,3
6872,62.25,4
8003,62.25,2
8004,62.25,2
5654,62.333333333333336,3
1601,62.333333333333336,3
4532,62.333333333333336,3
3371,62.333333333333336,3
3490,62.333333333333336,1
3491,62.333333333333336,2
583,62.333333333333336,2
584,62.333333333333336,1
11842,62.333333333333336,1
11843,62.333333333333336,2
1744,62.333333333333336,3
5280,62.333333333333336,3
10388,62.333333333333336,3
1638,62.4,5
5574,62.4,5
24,62.4,5
7689,62.4,1
7690,62.4,4
10508,62.5,3
10509,62.5,1
5489,62.5,3
5490,62.5,1
2513,62.5,1
2514,62.5,3
3057,62.5,4
2324,62.6,4
2325,62.6,1
6875,62.666666666666664,2
6876,62.666666666666664,1
4415,62.666666666666664,3
5633,62.666666666666664,3
9645,62.666666666666664,2
9646,62.666666666666664,1
9959,62.666666666666664,2
9960,62.666666666666664,1
10403,62.666666666666664,1
10404,62.666666666666664,2
9869,62.666666666666664,2
9870,62.666666666666664,1
4550,62.666666666666664,3
4533,62.666666666666664,3
10711,62.666666666666664,1
10712,62.666666666666664,2
1676,62.666666666666664,1
1677,62.666666666666664,2
8002,62.666666666666664,3
5715,62.75,4
3448,62.75,4
11242,62.75,4
1600,62.75,4
10409,62.75,3
10410,62.75,1
7784,62.75,2
7785,62.75,2
6469,62.75,4
1725,62.8,4
1726,62.8,1
9863,62.8,2
9864,62.8,3
6729,62.8,5
10717,62.8,1
10718,62.8,4
982,62.8,5
9955,63.0,2
9956,63.0,1
2456,63.0,3
6934,63.0,4
11629,63.0,3
11630,63.0,1
5429,63.0,3
9635,63.0,2
9636,63.0,1
9637,63.0,3
4195,63.0,1
4196,63.0,2
6733,63.0,3
6734,63.0,2
11751,63.0,3
7792,63.0,2
7793,63.0,1
10715,63.0,1
10716,63.0,2
10424,63.0,3
10425,63.0,2
332,63.0,4
947,63.0,2
948,63.0,1
12,63.2,4
13,63.2,1
1431,63.2,3
1432,63.2,2
9647,63.25,4
6937,63.25,4
2434,63.25,4
2244,63.25,2
2245,63.25,2
1615,63.25,4
4490,63.333333333333336,2
4491,63.333333333333336,1
6939,63.333333333333336,3
10708,63.333333333333336,2
10709,63.333333333333336,1
3510,63.333333333333336,3
11105,63.333333333333336,3
2332,63.333333333333336,2
2333,63.333333333333336,1
4178,63.333333333333336,3
2505,63.333333333333336,1
2506,63.333333333333336,2
9759,63.333333333333336,3
9003,63.5,1
9004,63.5,3
2344,63.5,3
2345,63.5,1
11637,63.5,3
11638,63.5,1
949,63.5,4
3304,63.6,5
5606,63.6,2
5607,63.6,3
10426,63.6,3
10427,63.6,2
4422,63.666666666666664,2
4423,63.666666666666664,1
7024,63.666666666666664,2
7025,63.666666666666664,1
6935,63.666666666666664,3
3334,63.666666666666664,3
1759,63.75,4
3361,63.75,2
3362,63.75,2
1412,63.8,2
1413,63.8,3
9728,63.8,2
9729,63.8,3
6471,63.8,3
6472,63.8,2
5650,64.0,2
5651,64.0,1
3277,64.0,4
4604,64.0,2
4605,64.0,1
6728,64.0,4
6730,64.0,3
5810,64.0,3
2268,64.0,4
5390,64.0,4
5391,64.0,1
11734,64.0,4
3235,64.0,3
3236,64.0,1
5811,64.0,3
5812,64.0,1
605,64.0,4
7790,64.0,2
7791,64.0,1
8638,64.0,3
5773,64.0,3
9871,64.0,3
3043,64.0,3
11747,64.0,3
5245,64.0,2
5246,64.0,1
9638,64.0,2
9639,64.0,1
7594,64.0,3
7595,64.0,2
3302,64.2,4
3303,64.2,1
1083,64.2,5
7789,64.2,5
10397,64.2,2
10398,64.2,3
5853,64.25,4
553,64.25,4
5638,64.33333333333333,3
5631,64.33333333333333,3
3512,64.33333333333333,3
513,64.33333333333333,3
2411,64.33333333333333,3
3472,64.33333333333333,2
3473,64.33333333333333,1
5365,64.33333333333333,1
5366,64.33333333333333,2
8006,64.33333333333333,2
8007,64.33333333333333,1
1743,64.33333333333333,3
4426,64.33333333333333,1
4427,64.33333333333333,2
8991,64.33333333333333,3
4621,64.33333333333333,3
3315,64.33333333333333,3
3425,64.4,5
8005,64.5,4
1069,64.66666666666667,3
6951,64.66666666666667,3
4606,64.66666666666667,2
4607,64.66666666666667,1
528,64.66666666666667,3
4534,64.66666666666667,2
4535,64.66666666666667,1
3324,64.66666666666667,3
2353,64.66666666666667,2
2354,64.66666666666667,1
1714,64.66666666666667,2
1715,64.66666666666667,1
3424,64.75,4
179,64.75,4
946,64.75,4
523,64.8,5
8022,65.0,1
8023,65.0,2
2439,65.0,4
2444,65.0,2
2445,65.0,1
7629,65.0,1
7630,65.0,2
6737,65.0,3
2417,65.0,5
8040,65.0,3
12060,65.0,4
2433,65.0,4
8868,65.0,1
8869,65.0,2
2195,65.0,1
2196,65.0,2
1711,65.0,1
1712,65.0,2
563,65.0,3
